"BUGGY_CODE","FIXED_CODE"
"py::sequence_view seq = sizes ; auto size = seq . size ( ) ; self -> bind_len ( size ) ; for ( ssize_t i = 0 ; i < size ; + + i ) { self -> dims_ [ i ] -> set_size ( py::to_int ( seq [ i ] ) ) ; } Py_RETURN_NONE ; ","py::sequence_view seq = sizes ; auto size = seq . size ( ) ; self -> bind_len ( size ) ; for ( Py_ssize_t i = 0 ; i < size ; + + i ) { self -> dims_ [ i ] -> set_size ( py::to_int ( seq [ i ] ) ) ; } Py_RETURN_NONE ; "
"if ( elf -> is_bound ( ) ) { py::raise_error ( DimensionBindError ( ) , ""DimList not bound"" ) ; } if ( idx >= self -> dims_ . size ( ) ) { py::raise_error ( PyExc_IndexError , ""index out of bounds"" ) ; } py::object r = self -> dims_ [ idx ] ; ","if ( elf -> is_bound ( ) ) { py::raise_error ( DimensionBindError ( ) , ""DimList not bound"" ) ; } if ( idx < 0 | | ( size_t ) idx >= self -> dims_ . size ( ) ) { py::raise_error ( PyExc_IndexError , ""index out of bounds"" ) ; } py::object r = self -> dims_ [ idx ] ; "
"PyMappingMethods DimList_mapping = { 0 , ( binaryfunc ) DimList_subscript , 0 , } ; ","PyMappingMethods DimList_mapping = { 0 , ( binaryfunc ) ( void * ) DimList_subscript , 0 , } ; "
"std::vector < py::obj<Dim> > dims ; size_t size = s . size ( ) ; dims . reserve ( size ) ; for ( ssize_t i = 0 ; i < size ; + + i ) { auto r = s [ i ] ; ","std::vector < py::obj<Dim> > dims ; size_t size = s . size ( ) ; dims . reserve ( size ) ; for ( size_t i = 0 ; i < size ; + + i ) { auto r = s [ i ] ; "
"if ( y::is_none ( size ) ) { d -> set_size ( py::to_int ( size ) ) ; } return d ; } py::object create_dimlist ( py::object name , py::handle size ) { ","if ( y::is_none ( size ) ) { d -> set_size ( py::to_int ( size ) ) ; } return std::move ( d ) ; } py::object create_dimlist ( py::object name , py::handle size ) { "
"const T * X_ptr = X_data + i * inner_size ; T mean_val ; T rstd_val ; std::tie ( mean_val , rstd_val ) = RowwiseMoments ( X_ptr , inner_size ) ; rstd_val = T ( 1 ) / std::sqrt ( std::max ( rstd_val , T ( 0 ) ) + eps ) ; if ( gamma_null & & beta_null ) { T * Y_ptr = Y_data + i * inner_size ; ","const T * X_ptr = X_data + i * inner_size ; T mean_val ; T rstd_val ; std::tie ( mean_val , rstd_val ) = utils::RowwiseMoments ( X_ptr , inner_size ) ; rstd_val = T ( 1 ) / std::sqrt ( std::max ( rstd_val , T ( 0 ) ) + eps ) ; if ( gamma_null & & beta_null ) { T * Y_ptr = Y_data + i * inner_size ; "
"size_t idx = stack_ . back ( ) . toInt ( ) ; stack_ . pop_back ( ) ; globals_ . at ( idx ) ( ) ; } break ; case PickleOpCode::BINPERSID : { ","size_t idx = stack_ . back ( ) . toInt ( ) ; stack_ . pop_back ( ) ; TORCH_CHECK ( idx < globals_ . size ( ) , ""Parsing error: out of bounds access to globals_"" ) ; globals_ . at ( idx ) ( ) ; } break ; case PickleOpCode::BINPERSID : { "
"std::string op_schema_str { } ; const auto op_schema = fn . operator_schema ( ) ; if ( op_schema . has_value ( ) ) { op_schema_str = c10::toString ( op_schema . value ( ) ) ; } writeJsonNode ( ","std::string op_schema_str { } ; const auto op_schema = fn . operator_schema ( ) ; if ( op_schema . has_value ( ) ) { op_schema_str = json_str_escape ( c10::toString ( op_schema . value ( ) ) ) ; } writeJsonNode ( "
"const T * X_ptr = X_data + i * inner_size ; T mean_val ; T rstd_val ; std::tie ( mean_val , rstd_val ) = utils::RowwiseMoments ( X_ptr , inner_size ) ; rstd_val = T ( 1 ) / ","const T * X_ptr = X_data + i * inner_size ; T mean_val ; T rstd_val ; std::tie ( mean_val , rstd_val ) = RowwiseMoments ( X_ptr , inner_size ) ; rstd_val = T ( 1 ) / "
"T * Y_ptr = Y_data + i * N ; T mean_val ; T rstd_val ; std::tie ( mean_val , rstd_val ) = utils::RowwiseMoments ( X_ptr , N ) ; rstd_val = T ( 1 ) / std::sqrt ( rstd_val + eps ) ; const T_ACC scale = rstd_val ; const T_ACC bias = - rstd_val * mean_val ; ","T * Y_ptr = Y_data + i * N ; T mean_val ; T rstd_val ; std::tie ( mean_val , rstd_val ) = RowwiseMoments ( X_ptr , N ) ; rstd_val = T ( 1 ) / std::sqrt ( rstd_val + eps ) ; const T_ACC scale = rstd_val ; const T_ACC bias = - rstd_val * mean_val ; "
"else { const auto weight_data = weight . data_ptr<float> ( ) ; at::parallel_for ( 0 , embedding_rows , 1 , [ & ] ( int64_t start_idx , int64_t end_idx ) { fbgemm::FloatOrHalfToFusedNBitRowwiseQuantizedSBHalf<float> ( ","else { const auto weight_data = weight_contig . data_ptr<float> ( ) ; at::parallel_for ( 0 , embedding_rows , 1 , [ & ] ( int64_t start_idx , int64_t end_idx ) { fbgemm::FloatOrHalfToFusedNBitRowwiseQuantizedSBHalf<float> ( "
"if ( new_values . size ( 0 ) == 1 ) { return new_values [ 0 ] ; } else { return new_values . sum ( 0 ) ; } } else { auto dimIndices = ( arange ( ","if ( new_values . size ( 0 ) == 1 ) { return new_values [ 0 ] ; } else { return at::sum ( new_values , 0 , false , new_values . scalar_type ( ) ) ; } } else { auto dimIndices = ( arange ( "
"vTensor v_output { context , broadcast_first_input ( v_self , v_other ) v_other . sizes ( ) : v_self . sizes ( ) , v_self . options ( ) , } ; ","vTensor v_output { context , broadcast_size ( self_arg , other_arg ) , v_self . options ( ) , } ; "
"vTensor v_output { context , broadcast_first_input ( v_self , v_other ) v_other . sizes ( ) : v_self . sizes ( ) , self . options ( ) . dtype ( c10::kQUInt8 ) , scale , zero_point } ; ","vTensor v_output { context , broadcast_size ( self_arg , other_arg ) , self . options ( ) . dtype ( c10::kQUInt8 ) , scale , zero_point } ; "
"if ( self . dim ( ) < 2 ) { channel_dim = 0 ; } auto self_ = self ; auto target_ = target . unsqueeze ( channel_dim ) ; auto grad_output_ = grad_output ; ","if ( self . dim ( ) < 2 ) { channel_dim = 0 ; } auto target_ = target . unsqueeze ( channel_dim ) ; auto grad_output_ = grad_output ; "
"Tensor weight_ ; if ( weight & & weight -> defined ( ) ) { auto shape = weight -> sizes ( ) ; VmapDimVector new_shape ( self_ . dim ( ) , 1 ) ; new_shape [ channel_dim ] = shape [ 0 ] ; } ","Tensor weight_ ; if ( weight & & weight -> defined ( ) ) { auto self_ = self ; auto shape = weight -> sizes ( ) ; VmapDimVector new_shape ( self_ . dim ( ) , 1 ) ; new_shape [ channel_dim ] = shape [ 0 ] ; } "
"if ( s_input ) { set_history ( tensor , grad_fn ) ; } grad_fn -> saved_tensors_ . push_back ( torch::autograd::SavedVariable ( tensor , s_input ) ) ; } } torch::jit::push ( stack , result ) ; ","if ( s_input ) { set_history ( tensor , grad_fn ) ; } grad_fn -> saved_tensors_ . emplace_back ( tensor , s_input ) ; } } torch::jit::push ( stack , result ) ; "
"void index_put__batch_rule ( Tensor & self , optional<int64_t> self_bdim , ArrayRef < optional<Tensor> > indices , ArrayRef < optional<int64_t> > indices_bdims , ) ","void index_put__batch_rule ( const Tensor & self , optional<int64_t> self_bdim , ArrayRef < optional<Tensor> > indices , ArrayRef < optional<int64_t> > indices_bdims , ) "
"void _index_put_impl__batch_rule ( Tensor & self , optional<int64_t> self_bdim , ArrayRef < optional<Tensor> > indices , ArrayRef < optional<int64_t> > indices_bdims , ) ","void _index_put_impl__batch_rule ( const Tensor & self , optional<int64_t> self_bdim , ArrayRef < optional<Tensor> > indices , ArrayRef < optional<int64_t> > indices_bdims , ) "
"std::tuple < Tensor , optional<int64_t> > index_put_batch_rule ( Tensor & self , optional<int64_t> self_bdim , ArrayRef < optional<Tensor> > indices , ArrayRef < optional<int64_t> > indices_bdims , ","std::tuple < Tensor , optional<int64_t> > index_put_batch_rule ( const Tensor & self , optional<int64_t> self_bdim , ArrayRef < optional<Tensor> > indices , ArrayRef < optional<int64_t> > indices_bdims , "
"for ( unsigned idx = 0 ; idx < grads . size ( ) ; idx + + ) { auto ivalue = torch::jit::toIValue ( PyTuple_GetItem ( out . ptr ( ) , idx ) , TensorType::get ( ) ) ; result . push_back ( ivalue . toTensor ( ) ) ; } return result ; } ","for ( unsigned idx = 0 ; idx < grads . size ( ) ; idx + + ) { auto ivalue = torch::jit::toIValue ( PyTuple_GetItem ( out . ptr ( ) , idx ) , TensorType::get ( ) ) ; result . emplace_back ( ivalue . toTensor ( ) ) ; } return result ; } "
"variable_list grad_inputs ( num_inputs_ ) ; std::vector<Tensor> args ; for ( const auto & g : grads ) { args . push_back ( g ) ; } for ( const auto & saved : saved_tensors_ ) { args . push_back ( saved . unpack ( shared_from_this ( ) ) ) ; } if ( should_compute_output ( { tensors_ix } ) ) { ","variable_list grad_inputs ( num_inputs_ ) ; std::vector<Tensor> args ; for ( auto & g : grads ) { args . emplace_back ( std::move ( g ) ) ; } for ( const auto & saved : saved_tensors_ ) { args . emplace_back ( saved . unpack ( shared_from_this ( ) ) ) ; } if ( should_compute_output ( { tensors_ix } ) ) { "
"std::vector<Tensor> makeBatchedVector ( const std::vector<Tensor> & tensors , optional<int64_t> bdim , int64_t level ) { std::vector<Tensor> res ; for ( size_t idx = 0 ; idx < tensors . size ( ) ; idx + + ) { res . push_back ( makeBatched ( tensors [ idx ] , bdim , level ) ) ; } return res ; } ","std::vector<Tensor> makeBatchedVector ( const std::vector<Tensor> & tensors , optional<int64_t> bdim , int64_t level ) { std::vector<Tensor> res ; for ( size_t idx = 0 ; idx < tensors . size ( ) ; idx + + ) { res . emplace_back ( makeBatched ( tensors [ idx ] , bdim , level ) ) ; } return res ; } "
"static void checkForInvalidMutationOnCaptures ( const c10::OperatorHandle & op , torch::jit::Stack * stack , int64_t cur_level ) { if ( sInplaceOp ( op . schema ( ) ) ) { return ; ","static void checkForInvalidMutationOnCaptures ( const c10::OperatorHandle & op , const torch::jit::Stack * stack , int64_t cur_level ) { if ( sInplaceOp ( op . schema ( ) ) ) { return ; "
"if ( wrapped -> is_alive ( ) ) { ss << ""Wrapper["" ; } else { ss << ""Wrapper["" ; } if ( wrapped -> level ( ) . has_value ( ) ) { ss << wrapped -> level ( ) . value ( ) << "", "" ; } else { ss << ""dead, "" ; } ","ss << ""Wrapper["" ; if ( wrapped -> level ( ) . has_value ( ) ) { ss << ""lvl="" << wrapped -> level ( ) . value ( ) << "", "" ; } else { ss << ""dead, "" ; } "
"std::vector<int> dynamic_hasher ( const LocalState & state , const at::Tensor & v ) { std::vector<int> hash = { 0 , static_cast<int> ( packFlags ( state , v ) ) , static_cast<int> ( state . apply ( v . key_set ( ) ) . raw_repr ( ) ) , ","hash_key_t dynamic_hasher ( const LocalState & state , const at::Tensor & v ) { hash_key_t hash = { 0 , static_cast<int> ( packFlags ( state , v ) ) , static_cast<int> ( state . apply ( v . key_set ( ) ) . raw_repr ( ) ) , "
"std::vector<int> static_hasher ( const LocalState & state , const at::Tensor & v ) { std::vector<int> hash = { 1 , static_cast<int> ( packFlags ( state , v ) ) , static_cast<int> ( state . apply ( v . key_set ( ) ) . raw_repr ( ) ) , ","hash_key_t static_hasher ( const LocalState & state , const at::Tensor & v ) { hash_key_t hash = { 1 , static_cast<int> ( packFlags ( state , v ) ) , static_cast<int> ( state . apply ( v . key_set ( ) ) . raw_repr ( ) ) , "
"public : std::size_t operator ( ) ( std::vector<int> const & vec ) const { std::size_t seed = vec . size ( ) ; for ( auto & i : vec ) { seed ^= i + 0x9e3779b9 + ( seed << 6 ) + ( seed >> 2 ) ; ","public : std::size_t operator ( ) ( hash_key_t const & vec ) const { std::size_t seed = vec . size ( ) ; for ( auto & i : vec ) { seed ^= i + 0x9e3779b9 + ( seed << 6 ) + ( seed >> 2 ) ; "
"std::vector<at::Tensor> tensorArgs = parsePythonArgs ( numArgs , args ) ; std::vector<int> cacheKey = computeCacheKey ( tensorArgs , numArgs , hasherType , id ) ; auto item = cache_ . find ( cacheKey ) ; ","std::vector<at::Tensor> tensorArgs = parsePythonArgs ( numArgs , args ) ; hash_key_t cacheKey = computeCacheKey ( tensorArgs , numArgs , hasherType , id ) ; auto item = cache_ . find ( cacheKey ) ; "
"const py::object & compileFn , PyObject * args ) { std::vector<at::Tensor> tensorArgs = parsePythonArgs ( numArgs , args ) ; LocalState state ; std::vector<int> cacheKey = computeCacheKey ( tensorArgs , numArgs , hasherType , id ) ; cache_ . emplace ( cacheKey , compileFn ) ; } ","const py::object & compileFn , PyObject * args ) { std::vector<at::Tensor> tensorArgs = parsePythonArgs ( numArgs , args ) ; LocalState state ; hash_key_t cacheKey = computeCacheKey ( tensorArgs , numArgs , hasherType , id ) ; cache_ . emplace ( cacheKey , compileFn ) ; } "
"VmapDimVector sizes_with_bdim = { sizes . begin ( ) , sizes . end ( ) } ; sizes_with_bdim . insert ( sizes_with_bdim . begin ( ) , 1 ) ; auto self_ = moveBatchDimToFront ( self , self_bdim ) ; while ( self_ . dim ( ) < sizes_with_bdim . size ( ) ) { self_ = self_ . unsqueeze ( 1 ) ; } return std::make_tuple ( self_ . repeat ( sizes_with_bdim ) , 0 ) ; ","VmapDimVector sizes_with_bdim = { sizes . begin ( ) , sizes . end ( ) } ; sizes_with_bdim . insert ( sizes_with_bdim . begin ( ) , 1 ) ; auto self_ = moveBatchDimToFront ( self , self_bdim ) ; while ( self_ . dim ( ) < ( int64_t ) sizes_with_bdim . size ( ) ) { self_ = self_ . unsqueeze ( 1 ) ; } return std::make_tuple ( self_ . repeat ( sizes_with_bdim ) , 0 ) ; "
"const auto & argument = ( * stack ) [ arguments_begin + arg_idx ] ; if ( batched_tensor_inputs_pos_iter == batched_tensor_inputs_position . end ( ) | | arg_idx != * batched_tensor_inputs_pos_iter ) { torch::jit::push ( stack , argument ) ; continue ; ","const auto & argument = ( * stack ) [ arguments_begin + arg_idx ] ; if ( batched_tensor_inputs_pos_iter == batched_tensor_inputs_position . end ( ) | | ( int64_t ) arg_idx != * batched_tensor_inputs_pos_iter ) { torch::jit::push ( stack , argument ) ; continue ; "
"dims = { arguments [ dim_arg_pos ] . toInt ( ) } ; } else if ( arguments [ dim_arg_pos ] . isNone ( ) ) { reduction_case = ReductionCase::DimArray ; auto all_dims = range ( 0 , self . dim ( ) - 1 ) ; dims = std::vector<int64_t> ( all_dims . begin ( ) , all_dims . end ( ) ) ; } else { TORCH_INTERNAL_ASSERT ( false , ""Unexpected dtype found at dims"" ) ; ","dims = { arguments [ dim_arg_pos ] . toInt ( ) } ; } else if ( arguments [ dim_arg_pos ] . isNone ( ) ) { reduction_case = ReductionCase::DimArray ; if ( logical_dim == 0 ) { dims = { 0 } ; } else { auto all_dims = range ( 0 , self . dim ( ) - 1 ) ; dims = std::vector<int64_t> ( all_dims . begin ( ) , all_dims . end ( ) ) ; } } else { TORCH_INTERNAL_ASSERT ( false , ""Unexpected dtype found at dims"" ) ; "
"return { self . repeat ( sizes ) , nullopt } ; } auto self_ = moveBatchDimToFront ( self , self_bdim ) ; VmapDimVector sizes_with_bdim = { sizes . begin ( ) , sizes . end ( ) } ; sizes_with_bdim . insert ( sizes_with_bdim . begin ( ) , 1 ) ; return { self_ . repeat ( sizes_with_bdim ) , 0 } ; } ","return { self . repeat ( sizes ) , nullopt } ; } VmapDimVector sizes_with_bdim = { sizes . begin ( ) , sizes . end ( ) } ; sizes_with_bdim . insert ( sizes_with_bdim . begin ( ) , 1 ) ; auto self_ = moveBatchDimToFront ( self , self_bdim ) ; while ( self_ . dim ( ) < sizes_with_bdim . size ( ) ) { self_ = self_ . unsqueeze ( 1 ) ; } return { self_ . repeat ( sizes_with_bdim ) , 0 } ; } "
"static VmapDimVector range ( int64_t start , int64_t stop ) { TORCH_INTERNAL_ASSERT ( stop > start ) ; VmapDimVector dims ; dims . reserve ( stop - start ) ; ","static VmapDimVector range ( int64_t start , int64_t stop ) { TORCH_INTERNAL_ASSERT ( stop >= start ) ; VmapDimVector dims ; dims . reserve ( stop - start ) ; "
"if ( aybe_tensor_wrapper ) { continue ; } maybe_tensor_wrapper -> refreshSizesAndStrides ( ) ; } ","if ( aybe_tensor_wrapper ) { continue ; } maybe_tensor_wrapper -> refreshMetadata ( ) ; } "
"TORCH_INTERNAL_ASSERT ( use_value_sizes_strides ) ; refreshSizesAndStrides ( ) ; } ","TORCH_INTERNAL_ASSERT ( use_value_sizes_strides ) ; refreshMetadata ( ) ; } "
". getElementType ( ) ) ; py::list pyL ; for ( int jdx = 0 ; jdx < l . size ( ) ; jdx + + ) { auto nv = l . get ( jdx ) ; if ( nv . isTensor ( ) & & isPythonTensor ( nv . toTensor ( ) ) ) { auto pyTensor = getPythonImpl ( nv . toTensor ( ) ) ; ",". getElementType ( ) ) ; py::list pyL ; for ( unsigned jdx = 0 ; jdx < l . size ( ) ; jdx + + ) { auto nv = l . get ( jdx ) ; if ( nv . isTensor ( ) & & isPythonTensor ( nv . toTensor ( ) ) ) { auto pyTensor = getPythonImpl ( nv . toTensor ( ) ) ; "
". getElementType ( ) ) ; py::list pyL ; for ( int jdx = 0 ; jdx < l . size ( ) ; jdx + + ) { auto nv = l . get ( jdx ) ; if ( nv . isTensor ( ) & & isPythonTensor ( nv . toTensor ( ) ) ) { auto pyTensor = getPythonImpl ( nv . toTensor ( ) ) ; ",". getElementType ( ) ) ; py::list pyL ; for ( unsigned jdx = 0 ; jdx < l . size ( ) ; jdx + + ) { auto nv = l . get ( jdx ) ; if ( nv . isTensor ( ) & & isPythonTensor ( nv . toTensor ( ) ) ) { auto pyTensor = getPythonImpl ( nv . toTensor ( ) ) ; "
"auto B_ = moveBatchDimToFront ( B , B_bdim ) ; if ( A_bdim & & B_bdim ) { return { at::matmul ( A_ . unsqueeze ( -2 ) , B_ . unsqueeze ( -1 ) ) . squeeze ( -1 ) . squeeze ( -1 ) , 0 } ; } return { at::matmul ( A_ , B_ . t ( ) ) , 0 } ; } ","auto B_ = moveBatchDimToFront ( B , B_bdim ) ; if ( A_bdim & & B_bdim ) { return { at::matmul ( A_ . unsqueeze ( -2 ) , B_ . unsqueeze ( -1 ) ) . squeeze ( -1 ) . squeeze ( -1 ) , 0 } ; } else if ( _bdim & & _bdim ) { return { at::dot ( A_ , B_ ) , nullopt } ; } else { return { at::matmul ( A_ , B_ . t ( ) ) , 0 } ; } } "
"std::tuple < Tensor , optional<int64_t> > dot_batch_rule ( const Tensor & A , optional<int64_t> A_bdim , const Tensor & B , optional<int64_t> B_bdim ) { auto A_ = moveBatchDimToFront ( A , A_bdim ) ; auto B_ = moveBatchDimToFront ( B , B_bdim ) ; return { at::matmul ( A_ , B_ . t ( ) ) , 0 } ; } ","std::tuple < Tensor , optional<int64_t> > dot_batch_rule ( const Tensor & A , optional<int64_t> A_bdim , const Tensor & B , optional<int64_t> B_bdim ) { auto A_ = moveBatchDimToFront ( A , A_bdim ) ; auto B_ = moveBatchDimToFront ( B , B_bdim ) ; if ( A_bdim & & B_bdim ) { return { at::matmul ( A_ . unsqueeze ( -2 ) , B_ . unsqueeze ( -1 ) ) . squeeze ( -1 ) . squeeze ( -1 ) , 0 } ; } return { at::matmul ( A_ , B_ . t ( ) ) , 0 } ; } "
"int64_t dim ) { auto self_ = moveBatchDimToFront ( self , self_bdim ) ; auto rank = rankWithoutBatchDim ( self , self_bdim ) ; dim = maybe_wrap_dim ( dim , rank + 1 ) + 1 ; return { self . unsqueeze ( dim ) , valIfNonempty ( self_bdim , 0 ) } ; } TORCH_LIBRARY_IMPL ( aten , FT_BATCHED_KEY , m ) { ","int64_t dim ) { auto self_ = moveBatchDimToFront ( self , self_bdim ) ; auto rank = rankWithoutBatchDim ( self , self_bdim ) ; dim = maybe_wrap_dim ( dim , rank + 1 ) ; if ( self_bdim ) { dim += 1 ; } return { self_ . unsqueeze ( dim ) , valIfNonempty ( self_bdim , 0 ) } ; } TORCH_LIBRARY_IMPL ( aten , FT_BATCHED_KEY , m ) { "
"if ( tensor . is_cuda ( ) ) { key_set = key_set . add ( DispatchKey::CUDA ) ; } return at::detail::make_tensor<BatchedTensorImpl> ( key_set , tensor , std::move ( bdims ) ) ; } ","if ( tensor . is_cuda ( ) ) { key_set = key_set . add ( DispatchKey::CUDA ) ; } auto * batched = maybeGetBatchedImpl ( tensor ) ; if ( batched ) { auto requested_level = bdims . back ( ) . level ( ) ; auto batched_level = batched -> bdims ( ) . back ( ) . level ( ) ; TORCH_INTERNAL_ASSERT ( requested_level > batched_level ) ; } return at::detail::make_tensor<BatchedTensorImpl> ( key_set , tensor , std::move ( bdims ) ) ; } "
"auto bdims = batched -> bdims ( ) ; auto * it = std::find_if ( bdims . begin ( ) , bdims . end ( ) , [ & ] ( const BatchDim & bdim ) { return bdim . level ( ) == level ; } ) ; return it != bdims . end ( ) ; } Tensor _add_batch_dim ( const Tensor & self , int64_t batch_dim , int64_t level ) { ","auto bdims = batched -> bdims ( ) ; return bdims . back ( ) . level ( ) >= level ; } Tensor _add_batch_dim ( const Tensor & self , int64_t batch_dim , int64_t level ) { "
"auto self_sizes = self . sizes ( ) ; VmapDimVector expanded_sizes ( self_sizes . begin ( ) , self_sizes . end ( ) ) ; expanded_sizes . insert ( expanded_sizes . begin ( ) + out_dim , batch_size ) ; return self . expand ( expanded_sizes ) ; } ","auto self_sizes = self . sizes ( ) ; VmapDimVector expanded_sizes ( self_sizes . begin ( ) , self_sizes . end ( ) ) ; expanded_sizes . insert ( expanded_sizes . begin ( ) + out_dim , batch_size ) ; auto result = self . expand ( expanded_sizes ) ; return result ; } "
"Tensor self_without_bdim ; int64_t newly_exposed_logical_dim ; std::tie ( self_without_bdim , newly_exposed_logical_dim ) = remove_existing_batch_dim ( batched , level ) ; return _movedim ( self_without_bdim , newly_exposed_logical_dim , out_dim ) ; } Tensor _wrap_for_grad ( const Tensor & self , int64_t level ) { ","Tensor self_without_bdim ; int64_t newly_exposed_logical_dim ; std::tie ( self_without_bdim , newly_exposed_logical_dim ) = remove_existing_batch_dim ( batched , level ) ; auto result = _movedim ( self_without_bdim , newly_exposed_logical_dim , out_dim ) ; return result ; } Tensor _wrap_for_grad ( const Tensor & self , int64_t level ) { "
"if ( aybe_dtype_option ) return { } ; auto dtype = ( maybe_dtype_option -> isNone ( ) at::kDouble : maybe_dtype_option -> toScalarType ( ) ) ; return { TensorType::create ( ","if ( aybe_dtype_option ) return { } ; auto dtype = ( maybe_dtype_option -> isNone ( ) default_dtype : maybe_dtype_option -> toScalarType ( ) ) ; return { TensorType::create ( "
"if ( aybe_dtype_option ) return { } ; auto dtype = ( maybe_dtype_option -> isNone ( ) at::kDouble : maybe_dtype_option -> toScalarType ( ) ) ; return { TensorType::create ( ","if ( aybe_dtype_option ) return { } ; auto dtype = ( maybe_dtype_option -> isNone ( ) default_dtype : maybe_dtype_option -> toScalarType ( ) ) ; return { TensorType::create ( "
"scalar_t * A_working_ptr = & A_data [ i * A_mat_stride ] ; scalar_t * b_working_ptr = & b_data [ i * b_mat_stride ] ; lapackCholeskySolve<scalar_t> ( uplo , n , nrhs , A_working_ptr , ldab , b_working_ptr , ldab , & info ) ; infos [ i ] = info ; if ( info != 0 ) { return ; } ","scalar_t * A_working_ptr = & A_data [ i * A_mat_stride ] ; scalar_t * b_working_ptr = & b_data [ i * b_mat_stride ] ; lapackCholeskySolve<scalar_t> ( uplo , n , nrhs , A_working_ptr , ldab , b_working_ptr , ldab , & info ) ; infos_data [ i ] = info ; if ( info != 0 ) { return ; } "
"std::tuple < Tensor , Tensor > _symeig_helper_cpu ( const Tensor & self , bool eigenvectors , bool upper ) { std::vector<int64_t> infos ( batchCount ( self ) , 0 ) ; auto self_sizes = self . sizes ( ) . vec ( ) ; self_sizes . pop_back ( ) ; ","std::tuple < Tensor , Tensor > _symeig_helper_cpu ( const Tensor & self , bool eigenvectors , bool upper ) { auto infos = at::zeros ( { batchCount ( self ) } , self . options ( ) . dtype ( kInt ) ) ; auto self_sizes = self . sizes ( ) . vec ( ) ; self_sizes . pop_back ( ) ; "
"} template < typename scalar_t > void apply_eig ( const Tensor & self , bool eigenvectors , Tensor & vals_ , Tensor & vecs_ , int64_t * info_ptr ) { if T_BUILD_WITH_LAPACK ( ) TORCH_CHECK ( false , ""Calling torch.eig on a CPU tensor requires compiling "" , ""PyTorch with LAPACK. Please use PyTorch built with LAPACK support."" ) ; } ","template < typename scalar_t > void apply_eig ( const Tensor & self , bool eigenvectors , Tensor & vals_ , Tensor & vecs_ , int * info_ptr ) { if T_BUILD_WITH_LAPACK ( ) TORCH_CHECK ( false , ""Calling torch.eig on a CPU tensor requires compiling "" , ""PyTorch with LAPACK. Please use PyTorch built with LAPACK support."" ) ; } "
"char * other_data = data [ 1 ] ; for ( const auto i : c10::irange ( dim_size ) ) { ( void ) i ; if ( * ( ( scalar_t * ) self_data ) != * ( ( scalar_t * ) other_data ) ) { result = false ; return ; } ","char * other_data = data [ 1 ] ; for ( const auto i : c10::irange ( dim_size ) ) { ( void ) i ; if ( c10::load<scalar_t> ( self_data ) != c10::load<scalar_t> ( other_data ) ) { result = false ; return ; } "
"VaryingShape<size_t> stride_indices ; VaryingShape<int64_t> strides ; VaryingShape<int64_t> sizes ; if ( t . layout ( ) == at::kStrided ) { sizes = VaryingShape<int64_t> { t . sizes ( ) . vec ( ) } ; strides = VaryingShape<int64_t> { t . strides ( ) . vec ( ) } ; } ","VaryingShape<size_t> stride_indices ; VaryingShape<int64_t> strides ; VaryingShape<int64_t> sizes ; if ( t . layout ( ) == at::kStrided & & . is_nested ( ) ) { sizes = VaryingShape<int64_t> { t . sizes ( ) . vec ( ) } ; strides = VaryingShape<int64_t> { t . strides ( ) . vec ( ) } ; } "
"bool insertableTensor ( const at::Tensor & ten ) { return en . requires_grad ( ) & & ten . has_storage ( ) ; } ","bool insertableTensor ( const at::Tensor & ten ) { return en . requires_grad ( ) & & ten . has_storage ( ) & & en . is_nested ( ) ; } "
"if ( lhs . is_mkldnn ( ) | | rhs . is_mkldnn ( ) ) { return false ; } if ( lhs . device ( ) != rhs . device ( ) ) { return false ; } ","if ( lhs . is_mkldnn ( ) | | rhs . is_mkldnn ( ) ) { return false ; } if ( lhs . is_nested ( ) | | rhs . is_nested ( ) ) { return false ; } if ( lhs . device ( ) != rhs . device ( ) ) { return false ; } "
"annotations_ . emplace_back ( ""Python id"" , std::to_string ( t . id_ ) ) ; annotations_ . emplace_back ( ""Python parent id"" , y_metadata_ . empty ( ) py_metadata_ . at ( 0 ) . name_ : ""null"" ) ; annotations_ . emplace_back ( ""Python thread"" , std::to_string ( t . python_tid_ ) ) ; } ","annotations_ . emplace_back ( ""Python id"" , std::to_string ( t . id_ ) ) ; annotations_ . emplace_back ( ""Python parent id"" , y_metadata_ . empty ( ) std::to_string ( py_metadata_ . at ( 0 ) . id_ ) : ""null"" ) ; annotations_ . emplace_back ( ""Python thread"" , std::to_string ( t . python_tid_ ) ) ; } "
"at::from_blob ( data , c10::IntArrayRef ( shapes ) , c10::IntArrayRef ( strides ) , at::kChar ) . to ( at::kCPU ) ; auto options = c10::TensorOptions ( ) . dtype ( at::kChar ) . device ( at::kCPU ) ; data_node -> t_ ( Symbol::attr ( ""value"" ) , data_value . clone ( ) ) ; ","at::from_blob ( data , c10::IntArrayRef ( shapes ) , c10::IntArrayRef ( strides ) , at::kChar ) . to ( at::kCPU ) ; data_node -> t_ ( Symbol::attr ( ""value"" ) , data_value . clone ( ) ) ; "
