"BUGGY_CODE","FIXED_CODE"
"if min_val . numel ( ) > 0 and max_val . numel ( ) > 0 : prev_zeros = ( min_val . item ( ) == 0 ) and ( max_val . item ( ) == 0 ) if min_val . numel ( ) == 0 or max_val . numel ( ) == 0 or prev_zeros : min_val = torch . min ( x ) max_val = torch . max ( x ) ","if min_val . numel ( ) > 0 and max_val . numel ( ) > 0 : same_values = min_val . item ( ) == max_val . item ( ) if min_val . numel ( ) == 0 or max_val . numel ( ) == 0 or same_values : min_val = torch . min ( x ) max_val = torch . max ( x ) "
"min_val = self . min_val max_val = self . max_val if min_val . numel ( ) == 0 or max_val . numel ( ) == 0 : min_val = torch . min ( x ) max_val = torch . max ( x ) ","min_val = self . min_val max_val = self . max_val prev_zeros = False if min_val . numel ( ) > 0 and max_val . numel ( ) > 0 : prev_zeros = ( min_val . item ( ) == 0 ) and ( max_val . item ( ) == 0 ) if min_val . numel ( ) == 0 or max_val . numel ( ) == 0 or prev_zeros : min_val = torch . min ( x ) max_val = torch . max ( x ) "
"for dll in dlls : is_loaded = False if with_load_library_flags : res = kernel32 . LoadLibraryExW ( dll , 0 , 0x00001100 ) last_error = ctypes . get_last_error ( ) if res == 0 and last_error != 126 : err = ctypes . WinError ( last_error ) ","for dll in dlls : is_loaded = False if with_load_library_flags : res = kernel32 . LoadLibraryExW ( dll , None , 0x00001100 ) last_error = ctypes . get_last_error ( ) if res is None and last_error != 126 : err = ctypes . WinError ( last_error ) "
"res = kernel32 . LoadLibraryW ( dll ) if res == 0 : err = ctypes . WinError ( ctypes . get_last_error ( ) ) ","res = kernel32 . LoadLibraryW ( dll ) if res is None : err = ctypes . WinError ( ctypes . get_last_error ( ) ) "
"def __rpow__ ( self , other ) : return self . new_tensor ( other ) * * self ","def __rpow__ ( self , other ) : dtype = torch . result_type ( other , self ) return torch . tensor ( other , dtype = dtype , device = self . device ) * * self "
"if not torch . jit . is_scripting ( ) : if any ( type ( t ) is not Tensor for t in operands ) and has_torch_function ( operands ) : return handle_torch_function ( einsum , operands , * operands ) if len ( operands ) == 1 and isinstance ( operands [ 0 ] , ( list , tuple ) ) : ","if not torch . jit . is_scripting ( ) : if any ( type ( t ) is not Tensor for t in operands ) and has_torch_function ( operands ) : return handle_torch_function ( einsum , operands , equation , * operands ) if len ( operands ) == 1 and isinstance ( operands [ 0 ] , ( list , tuple ) ) : "
"fin_path = os . path . join ( output_directory , filepath ) with open ( fin_path , 'r' ) as fin : output_source = fin . read ( ) fout_path = os . path . join ( output_directory , get_hip_file_path ( filepath ) ) ","fin_path = os . path . join ( output_directory , filepath ) with open ( fin_path , 'r' , encoding = f -8 as fin : output_source = fin . read ( ) fout_path = os . path . join ( output_directory , get_hip_file_path ( filepath ) ) "
"do_write = True if os . path . exists ( fout_path ) : with open ( fout_path , 'r' ) as fout_old : do_write = fout_old . read ( ) != output_source ","do_write = True if os . path . exists ( fout_path ) : with open ( fout_path , 'r' , encoding = f -8 as fout_old : do_write = fout_old . read ( ) != output_source "
"if do_write : with clean_ctx . open ( fout_path , 'w' ) as fout : fout . write ( output_source ) return ""ok"" ","if do_write : with clean_ctx . open ( fout_path , 'w' , encoding = f -8 as fout : fout . write ( output_source ) return ""ok"" "
"def __rdiv__ ( self , other ) : if self . dtype . is_floating_point : return self . reciprocal ( ) * other else : return ( self . double ( ) . reciprocal ( ) * other ) . type_as ( self ) ","def __rdiv__ ( self , other ) : if self . dtype . is_floating_point or self . dtype . is_complex : return self . reciprocal ( ) * other else : return ( self . double ( ) . reciprocal ( ) * other ) . type_as ( self ) "
"self . _module_copies [ 0 ] = self . module for module_copy in self . _module_copies [ 1 : ] : for param , copy_param in zip ( self . module . parameters ( ) , module_copy . parameters ( ) ) : copy_param . requires_grad = param . requires_grad ","self . _module_copies [ 0 ] = self . module for module_copy in self . _module_copies [ 1 : ] : for param , copy_param in zip ( self . module . parameters ( ) , parameters ( module_copy ) ) : copy_param . requires_grad = param . requires_grad "
"self . _module_copies = [ self . module ] self . modules_params = [ list ( m . parameters ( ) ) for m in self . _module_copies ] self . modules_buffers = [ list ( m . buffers ( ) ) for m in self . _module_copies ] ","self . _module_copies = [ self . module ] self . modules_params = [ list ( parameters ( m ) ) for m in self . _module_copies ] self . modules_buffers = [ list ( m . buffers ( ) ) for m in self . _module_copies ] "
"def __rdiv__ ( self , other ) : if self . dtype . is_floating_point or self . dtype . is_complex : return self . reciprocal ( ) * other else : return ( self . double ( ) . reciprocal ( ) * other ) . type_as ( self ) ","def __rdiv__ ( self , other ) : if self . dtype . is_floating_point : return self . reciprocal ( ) * other else : return ( self . double ( ) . reciprocal ( ) * other ) . type_as ( self ) "
"arranged_img_CHW = make_grid ( make_np ( label_img ) , ncols = nrow ) arranged_augment_square_HWC = np . ndarray ( ( arranged_img_CHW . shape [ 2 ] , arranged_img_CHW . shape [ 2 ] , 3 ) ) arranged_img_HWC = arranged_img_CHW . transpose ( 1 , 2 , 0 ) ","arranged_img_CHW = make_grid ( make_np ( label_img ) , ncols = nrow ) arranged_augment_square_HWC = np . zeros ( ( arranged_img_CHW . shape [ 2 ] , arranged_img_CHW . shape [ 2 ] , 3 ) ) arranged_img_HWC = arranged_img_CHW . transpose ( 1 , 2 , 0 ) "
"ssi = SessionStartInfo ( ) for k , v in hparam_dict . items ( ) : if isinstance ( v , int ) or isinstance ( v , float ) : ssi . hparams [ k ] . number_value = v continue ","ssi = SessionStartInfo ( ) for k , v in hparam_dict . items ( ) : if v is None : continue if isinstance ( v , int ) or isinstance ( v , float ) : ssi . hparams [ k ] . number_value = v continue "
"def size ( g , self , dim ) : return sym_help . _size_helper ( g , self , dim ) ","def size ( g , self , dim = None ) : if dim is None : return g . op ( ""Shape"" , self ) return sym_help . _size_helper ( g , self , dim ) "
"def hardtanh ( g , self , min_val , max_val ) : dtype = self . type ( ) . scalarType ( ) if dtype is not None : dtype = 6 else : dtype = sym_help . scalar_type_to_onnx . index ( sym_help . cast_pytorch_to_onnx [ dtype ] ) ","def hardtanh ( g , self , min_val , max_val ) : dtype = self . type ( ) . scalarType ( ) if dtype is None : dtype = 6 else : dtype = sym_help . scalar_type_to_onnx . index ( sym_help . cast_pytorch_to_onnx [ dtype ] ) "
"pad = int ( n_fft input = F . pad ( input . view ( extended_shape ) , ( pad , pad ) , pad_mode ) input = input . view ( input . shape [ - signal_dim : ] ) return torch . _C . _VariableFunctions . stft ( input , n_fft , hop_length , win_length , window , normalized , onesided ) del torch . unique_dim ","pad = int ( n_fft input = F . pad ( input . view ( extended_shape ) , ( pad , pad ) , pad_mode ) input = input . view ( input . shape [ - signal_dim : ] ) return _VF . stft ( input , n_fft , hop_length , win_length , window , normalized , onesided ) del torch . unique_dim "
"def register_all ( mod ) : for name in dir ( mod ) : v = getattr ( mod , name ) if callable ( v ) : _builtin_ops . append ( ( v , ""aten::"" + name ) ) for mod in _modules_containing_builtins : register_all ( mod ) ","def register_all ( mod ) : for name in dir ( mod ) : v = getattr ( mod , name ) if callable ( v ) and not _is_special_functional_bound_op ( v ) : _builtin_ops . append ( ( v , ""aten::"" + name ) ) for mod in _modules_containing_builtins : register_all ( mod ) "
"self . scale = None self . zero_point = None self . dtype = self . activation_post_process . dtype self . qscheme = self . activation_post_process . qscheme ","self . scale = torch . tensor ( [ 1 . 0 ] ) self . zero_point = torch . tensor ( [ 0 ] ) self . dtype = self . activation_post_process . dtype self . qscheme = self . activation_post_process . qscheme "
"func = func_overload . overloadpacket if func_overload in CURRENT_DECOMPOSITION_TABLE : return CURRENT_DECOMPOSITION_TABLE [ func_overload ] ( * args , * * kwargs ) ","func = func_overload . overloadpacket if func_overload in CURRENT_DECOMPOSITION_TABLE : with proxy_mode . restore ( ) : return CURRENT_DECOMPOSITION_TABLE [ func_overload ] ( * args , * * kwargs ) "
"def _onnx_opset_unsupported_detailed ( op_name , current_opset , supported_opset , reason ) : raise RuntimeError ( f ""Unsupported: ONNX export of {op_name} in "" f ""opset {current_opset}. {reason}. Please try opset version {supported_opset}."" ) ","def _onnx_opset_unsupported_detailed ( op_name : str , current_opset : int , supported_opset : int , reason : str ) : raise RuntimeError ( f ""Unsupported: ONNX export of {op_name} in "" f ""opset {current_opset}. {reason}. Please try opset version {supported_opset}."" ) "
"if GLOBALS . export_onnx_opset_version < 13 : raise ValueError ( f ""Opset version must be >= 13 for Squeeze with dynamic axes. {input.node().sourceRange()}"" ) axes_t = axes_i [ 0 ] axes_rank = _get_tensor_rank ( axes_t ) if axes_rank > 1 : raise ValueError ( ""For Squeeze axses as input, the axes rank must be one in ONNX spec."" ) ","if GLOBALS . export_onnx_opset_version < 13 : raise errors . SymbolicValueError ( ""Opset version must be >= 13 for Squeeze with dynamic axes."" , input ) axes_t = axes_i [ 0 ] axes_rank = _get_tensor_rank ( axes_t ) assert axes_rank is not None if axes_rank > 1 : raise errors . SymbolicValueError ( ""For Squeeze axses as input, the axes rank must be one in ONNX spec."" , input ) "
"if weight is None or _is_none ( weight ) : if channel_size is None : raise RuntimeError ( ""Unsupported: ONNX export of batch_norm for unknown "" ""channel size."" ) weight_value = torch . tensor ( [ 1 . 0 ] * channel_size , ","if weight is None or _is_none ( weight ) : if channel_size is None : raise errors . SymbolicValueError ( ""Unsupported: ONNX export of batch_norm for unknown channel size."" , input , ) weight_value = torch . tensor ( [ 1 . 0 ] * channel_size , "
"weight = g . op ( ""Constant"" , value_t = weight_value ) if bias is None or _is_none ( bias ) : if channel_size is None : raise RuntimeError ( ""Unsupported: ONNX export of batch_norm for unknown "" ""channel size."" ) bias_value = torch . tensor ( [ 0 . 0 ] * channel_size , ","weight = g . op ( ""Constant"" , value_t = weight_value ) if bias is None or _is_none ( bias ) : if channel_size is None : raise errors . SymbolicValueError ( ""Unsupported: ONNX export of batch_norm for unknown channel size."" , input , ) bias_value = torch . tensor ( [ 0 . 0 ] * channel_size , "
"tensor , scale , zero_point = unpacked_qtensors [ : 3 ] axis = unpacked_qtensors [ 3 ] if len ( unpacked_qtensors ) >= 4 else None axis_i = _get_const ( axis , ""i"" , ""axis"" ) input_qdtype = _type_utils . JitScalarType . from_name ( tensor . type ( ) . scalarType ( ) ) if qdtype is None : if input_qdtype is not None : ","tensor , scale , zero_point = unpacked_qtensors [ : 3 ] axis = unpacked_qtensors [ 3 ] if len ( unpacked_qtensors ) >= 4 else None axis_i = _get_const ( axis , ""i"" , ""axis"" ) input_scalar_type = tensor . type ( ) . scalarType ( ) assert input_scalar_type is not None input_qdtype = _type_utils . JitScalarType . from_name ( tensor . type ( ) . scalarType ( ) ) if qdtype is None : if input_qdtype is not None : "
") ndim = symbolic_helper . _get_tensor_rank ( input ) perm = list ( range ( 0 , ndim ) ) perm . append ( perm . pop ( dimension ) ) ",") ndim = symbolic_helper . _get_tensor_rank ( input ) assert ndim is not None perm = list ( range ( 0 , ndim ) ) perm . append ( perm . pop ( dimension ) ) "
"def numpy_T ( g , input ) : ndim = symbolic_helper . _get_tensor_rank ( input ) perm = list ( reversed ( range ( 0 , ndim ) ) ) return g . op ( ""Transpose"" , input , perm_i = perm ) ","def numpy_T ( g , input ) : ndim = symbolic_helper . _get_tensor_rank ( input ) assert ndim is not None perm = list ( reversed ( range ( 0 , ndim ) ) ) return g . op ( ""Transpose"" , input , perm_i = perm ) "
"unsqueeze_axes = list ( range ( 1 , symbolic_helper . _get_tensor_rank ( self ) + 1 ) ) expanded_boundaries = expand ( g , symbolic_helper . _unsqueeze_helper ( g , boundaries , unsqueeze_axes ) , ","tensor_rank = symbolic_helper . _get_tensor_rank ( self ) assert tensor_rank is not None unsqueeze_axes = list ( range ( 1 , tensor_rank + 1 ) ) expanded_boundaries = expand ( g , symbolic_helper . _unsqueeze_helper ( g , boundaries , unsqueeze_axes ) , "
"rank = symbolic_helper . _get_tensor_rank ( x1 ) broadcasted_x1 = symbolic_helper . _unsqueeze_helper ( g , x1 , [ rank - 1 ] ) broadcasted_x2 = symbolic_helper . _unsqueeze_helper ( g , x2 , [ rank - 2 ] ) return pairwise_distance ( ","rank = symbolic_helper . _get_tensor_rank ( x1 ) assert rank is not None broadcasted_x1 = symbolic_helper . _unsqueeze_helper ( g , x1 , [ rank - 1 ] ) broadcasted_x2 = symbolic_helper . _unsqueeze_helper ( g , x2 , [ rank - 2 ] ) return pairwise_distance ( "
"composite_ops = get_ops_for_key ( mpositeImplicitAutograd noncomposite_ops = all_ops - composite_ops ops = yaml . load ( open ( / . . / pytorch / aten / src / ATen / native / native_functions . yaml 'r' ) . read ( ) , Loader = yaml . CLoader ) annotated_ops = { a . strip ( ) : b . strip ( ) for a , b in list ( csv . reader ( open ( notated_ops ) } from collections import defaultdict ","composite_ops = get_ops_for_key ( mpositeImplicitAutograd noncomposite_ops = all_ops - composite_ops ops = yaml . load ( open ( / . . / aten / src / ATen / native / native_functions . yaml 'r' ) . read ( ) , Loader = yaml . CLoader ) annotated_ops = { a . strip ( ) : b . strip ( ) for a , b in list ( csv . reader ( open ( notated_ops ) } from collections import defaultdict "
"symbolic_helper . _set_opset_version ( opset_version ) symbolic_helper . _set_operator_export_type ( operator_export_type ) symbolic_helper . _set_onnx_shape_inference ( True ) with exporter_context ( model , training , verbose ) : val_keep_init_as_ip = _decide_keep_init_as_input ( keep_initializers_as_inputs , operator_export_type , opset_version ","symbolic_helper . _set_opset_version ( opset_version ) symbolic_helper . _set_operator_export_type ( operator_export_type ) with exporter_context ( model , training , verbose ) : val_keep_init_as_ip = _decide_keep_init_as_input ( keep_initializers_as_inputs , operator_export_type , opset_version "
"def op_name_from_native_function ( f : NativeFunction ) -> str : return f ""aten::{f.func.name}"" ","def op_name_from_native_function ( f : NativeFunction ) -> str : return f ""{f.namespace}::{f.func.name}"" "
"flat_args : List ) -> int : batch_sizes = [ arg . size ( in_dim ) for in_dim , arg in zip ( flat_in_dims , flat_args ) if in_dim is not None ] if batch_sizes and any ( size != batch_sizes [ 0 ] for size in batch_sizes ) : raise ValueError ( f ap : Expected all tensors to have the same size in the mapped ","flat_args : List ) -> int : batch_sizes = [ arg . size ( in_dim ) for in_dim , arg in zip ( flat_in_dims , flat_args ) if in_dim is not None ] if len ( batch_sizes ) == 0 : raise ValueError ( ap : Expected at least one Tensor to vmap over if batch_sizes and any ( size != batch_sizes [ 0 ] for size in batch_sizes ) : raise ValueError ( f ap : Expected all tensors to have the same size in the mapped "
"def _div_aten ( a , b ) : if isinstance ( a , ( bool , int ) ) : return torch . div ( a , b , rounding_mode = ""trunc"" ) return torch . true_divide ( a , b ) div = _make_elementwise_binary_prim ( ","def _div_aten ( a , b ) : is_integral = isinstance ( a , ( bool , int ) ) or ( isinstance ( a , torch . Tensor ) and utils . is_integer_dtype ( a . dtype ) ) if is_integral : return torch . div ( a , b , rounding_mode = ""trunc"" ) else : return torch . true_divide ( a , b ) div = _make_elementwise_binary_prim ( "
"backend = get_backend ( p2p_op_list [ 0 ] . group ) if not all ( backend == get_backend ( p2p_op . group ) for p2p_op in p2p_op_list ) : raise RuntimeError ( ""All groups need to use the same backend."" ) def is_mpi_available ( ) : ","group = p2p_op_list [ 0 ] . group if not all ( group == p2p_op . group for p2p_op in p2p_op_list ) : raise RuntimeError ( ""All ops need to use the same group."" ) def is_mpi_available ( ) : "
"def _batch_p2p_manager ( backend ) : if backend == Backend . NCCL : ProcessGroupNCCL . _group_start ( ) try : yield finally : if backend == Backend . NCCL : ProcessGroupNCCL . _group_end ( ) def batch_isend_irecv ( p2p_op_list ) : ","def _coalescing_manager ( group , reqs ) : if group is None : group = _get_default_group ( ) group . _start_coalescing ( ) try : yield finally : group . _end_coalescing ( reqs ) def batch_isend_irecv ( p2p_op_list ) : "
"_check_p2p_op_list ( p2p_op_list ) backend = get_backend ( p2p_op_list [ 0 ] . group ) reqs = [ ] with _batch_p2p_manager ( backend ) : for p2p_op in p2p_op_list : op = p2p_op . op tensor = p2p_op . tensor ","_check_p2p_op_list ( p2p_op_list ) group = p2p_op_list [ 0 ] . group reqs = [ ] with _coalescing_manager ( group , reqs ) : for p2p_op in p2p_op_list : op = p2p_op . op tensor = p2p_op . tensor "
"raise AttributeError ( f ""'_OpNamespace' object has no attribute '{op_name}'"" ) from e ","raise AttributeError ( f ""'_OpNamespace' '{self.name}' object has no attribute '{op_name}'"" ) from e "
"continue storage_key = storage_md . storage_key target_tensor = shard . tensor . detach ( ) offsets = [ ] lengths = [ ] ","continue storage_key = storage_metadata [ MetadataIndex ( fqn , storage_md . offsets ) ] target_tensor = shard . tensor . detach ( ) offsets = [ ] lengths = [ ] "
"tensor_read_requests = [ ] bytes_read_requests = [ ] for fqn , obj in state_dict . items ( ) : md = metadata_from_storage . state_dict_metadata [ fqn ] if isinstance ( obj , ShardedTensor ) : ","tensor_read_requests = [ ] bytes_read_requests = [ ] storage_md = cast ( Dict [ MetadataIndex , str ] , metadata_from_storage . storage_data ) for fqn , obj in state_dict . items ( ) : md = metadata_from_storage . state_dict_metadata [ fqn ] if isinstance ( obj , ShardedTensor ) : "
"bytes_io = io . BytesIO ( ) brr = BytesReadRequest ( bytes = bytes_io , storage_key = md . storage_key , fqn = fqn ) bytes_read_requests . append ( brr ) ","bytes_io = io . BytesIO ( ) brr = BytesReadRequest ( bytes = bytes_io , storage_key = storage_md [ MetadataIndex ( fqn ) ] , fqn = fqn ) bytes_read_requests . append ( brr ) "
"try : result = map_fun ( ) except BaseException as e : result = CheckpointException ( step , { self . rank : e } ) final_result = self . broadcast_object ( result ) if isinstance ( final_result , CheckpointException ) : raise final_result ","try : result = map_fun ( ) except BaseException as e : result = CheckpointException ( step , { self . rank : _wrap_exception ( e ) } ) final_result = self . broadcast_object ( result ) if isinstance ( final_result , CheckpointException ) : raise final_result "
"AGGRESSIVE_RECOMPUTATION = False def ban_recomputation ( node ) : if AGGRESSIVE_RECOMPUTATION : return ( node . op == ll_function nd get_aten_target ( node ) in unrecomputable_ops ) ","AGGRESSIVE_RECOMPUTATION = False def _maybe_size_of ( node ) : if nsor_meta n node . meta : return _size_of ( node . meta [ nsor_meta return 0 def ban_recomputation ( node ) : if AGGRESSIVE_RECOMPUTATION : return ( node . op == ll_function nd get_aten_target ( node ) in unrecomputable_ops ) "
"then we don allow recomputation . if nsor_meta ot in node . meta : return False input_tensors_size = sum ( _size_of ( i . meta [ nsor_meta for i in node . args if isinstance ( i , fx . Node ) ) output_size = _size_of ( node . meta [ nsor_meta return ( output_size * 4 < input_tensors_size ) ","then we don allow recomputation . if nsor_meta ot in node . meta : return False input_tensors_size = sum ( _maybe_size_of ( i ) for i in node . args if isinstance ( i , fx . Node ) ) output_size = _size_of ( node . meta [ nsor_meta return ( output_size * 4 < input_tensors_size ) "
"isinstance ( x , torch . Tensor ) and not isinstance ( x , FakeTensor ) and type ( x ) is not torch . Tensor ) tree_map ( check_non_fake_tensor , args ) ","isinstance ( x , torch . Tensor ) and not isinstance ( x , FakeTensor ) and type ( x ) is not torch . Tensor and type ( x ) is not torch . nn . Parameter ) tree_map ( check_non_fake_tensor , args ) "
"def gen_unwraps ( flat_arguments : List [ Argument ] , cur_level_var : str ) -> Tuple [ List [ str ] , List [ str ] ] : arg_names = [ a . name for a in flat_arguments ] arg_types = [ a . type for a in flat_arguments ] ","def gen_unwraps ( flat_arguments : Sequence [ Argument ] , cur_level_var : str ) -> Tuple [ str , List [ str ] ] : arg_names = [ a . name for a in flat_arguments ] arg_types = [ a . type for a in flat_arguments ] "
"for opt_tensor in optional_tensors : unwraps += unwrap_optional_tensor ( opt_tensor , cur_level_var ) unwraps = ""n"" . join ( unwraps ) unwrapped_arg_list = [ ] for arg in arg_names : ","for opt_tensor in optional_tensors : unwraps += unwrap_optional_tensor ( opt_tensor , cur_level_var ) unwrap_code = ""n"" . join ( unwraps ) unwrapped_arg_list = [ ] for arg in arg_names : "
"def gen_returns ( returns : List [ Return ] , cur_level_var : str , results_var : str ) -> str : idx = 0 wrapped_returns = [ ] for ret in returns : ","def gen_returns ( returns : Tuple [ Return , . . . ] , cur_level_var : str , results_var : str ) -> str : idx = 0 wrapped_returns = [ ] for ret in returns : "
"def gen_vmap_plumbing ( native_function : NativeFunction ) -> str : schema = native_function . func sig = DispatcherSignature . from_schema ( schema ) returns = schema . returns ","def gen_vmap_plumbing ( native_function : NativeFunction ) -> Optional [ str ] : schema = native_function . func sig = DispatcherSignature . from_schema ( schema ) returns = schema . returns "
"def gen_all_vmap_plumbing ( native_functions ) : body = ""n"" . join ( list ( mapMaybe ( ComputeBatchRulePlumbing ( ) , native_functions ) ) ) return f """" ","def gen_all_vmap_plumbing ( native_functions : Sequence [ NativeFunction ] ) -> str : body = ""n"" . join ( list ( mapMaybe ( ComputeBatchRulePlumbing ( ) , native_functions ) ) ) return f """" "
"eps = group [ s lr = group [ beta1 , beta2 = group [ tas maximize = group [ ximize for p in group [ rams if p . grad is not None : ","eps = group [ s lr = group [ beta1 , beta2 = group [ tas maximize = group . get ( ximize False ) for p in group [ rams if p . grad is not None : "
"has_sparse_grad : bool ) : for i , param in enumerate ( params ) : d_p = d_p_list [ i ] if weight_decay != 0 : d_p = d_p . add ( param , alpha = weight_decay ) ","has_sparse_grad : bool ) : for i , param in enumerate ( params ) : d_p = d_p_list [ i ] if not maximize else - d_p_list [ i ] if weight_decay != 0 : d_p = d_p . add ( param , alpha = weight_decay ) "
"else : d_p = buf alpha = lr if maximize else - lr param . add_ ( d_p , alpha = alpha ) def _multi_tensor_sgd ( params : List [ Tensor ] , ","else : d_p = buf param . add_ ( d_p , alpha = - lr ) def _multi_tensor_sgd ( params : List [ Tensor ] , "
"if has_sparse_grad is None : has_sparse_grad = any ( grad . is_sparse for grad in grads ) if weight_decay != 0 : grads = torch . _foreach_add ( grads , params , alpha = weight_decay ) ","if has_sparse_grad is None : has_sparse_grad = any ( grad . is_sparse for grad in grads ) if maximize : grads = torch . _foreach_neg ( tuple ( grads ) ) type : ignore [ assignment ] if weight_decay != 0 : grads = torch . _foreach_add ( grads , params , alpha = weight_decay ) "
"def is_symbolic_op ( func ) : return func in [ aten . sym_size . default , aten . dim . default , aten . is_contiguous . default , aten . stride ] def handle_symbolic_op ( func , args , kwargs ) : ","def is_symbolic_op ( func ) : return func in [ aten . sym_size . default , aten . dim . default , aten . is_contiguous . default , aten . stride . default ] def handle_symbolic_op ( func , args , kwargs ) : "
"if func == torch . ops . aten . is_contiguous . default : return True TODO : hack , we don currently support symbolic strides properly if func == torch . ops . aten . stride : return create_contiguous ( args [ 0 ] . shape ) TODO : An incomplete list ","if func == torch . ops . aten . is_contiguous . default : return True TODO : hack , we don currently support symbolic strides properly if func == torch . ops . aten . stride . default : return create_contiguous ( args [ 0 ] . shape ) TODO : An incomplete list "
"logging . debug ( ""partitioner_cache hit!"" ) fused_graph_module = self . partitioner_cache [ graph_module ] else : partitioner = CapabilityBasedPartitioner ( graph_module , self . supported_ops ) fused_graph_module = partitioner . partition_and_fuse ( ) self . partitioner_cache [ graph_module ] = fused_graph_module ","logging . debug ( ""partitioner_cache hit!"" ) fused_graph_module = self . partitioner_cache [ graph_module ] else : partitioner = CapabilityBasedPartitioner ( graph_module , self . supported_ops , allows_single_node_partition = False ) fused_graph_module = partitioner . partition_and_fuse ( ) self . partitioner_cache [ graph_module ] = fused_graph_module "
"Overriding fused_module __call__ ( ) function with lower_to_prims_and_execute ( ) for node in fused_graph_module . graph . nodes : TODO : use a better way to identify fused submodule if ""fused_"" in node . name : fused_module = getattr ( fused_graph_module , node . name ) fused_module . _wrapped_call = self . lower_to_prims_and_execute ","Overriding fused_module __call__ ( ) function with lower_to_prims_and_execute ( ) for node in fused_graph_module . graph . nodes : TODO : use a better way to identify fused submodule if node . op == ""call_module"" and ""fused_"" in node . name : fused_module = getattr ( fused_graph_module , node . name ) fused_module . _wrapped_call = self . lower_to_prims_and_execute "
"except ImportError : raise RuntimeError ( ""Need networkx installed to perform smart recomputation heuristics"" ) strip_overloads ( joint_module ) joint_module . graph . eliminate_dead_code ( ) joint_module . recompile ( ) fx_g = joint_module . graph ","except ImportError : raise RuntimeError ( ""Need networkx installed to perform smart recomputation heuristics"" ) joint_module . graph . eliminate_dead_code ( ) joint_module . recompile ( ) fx_g = joint_module . graph "
"def ban_recomputation ( node ) : if AGGRESSIVE_RECOMPUTATION : return ( node . op == ll_function nd node . target in unrecomputable_ops ) else : if node . op != ll_function ","def ban_recomputation ( node ) : if AGGRESSIVE_RECOMPUTATION : return ( node . op == ll_function nd get_aten_target ( node ) in unrecomputable_ops ) else : if node . op != ll_function "
"with preserve_rng_state ( ) : Set input tensors that require grad to leaves flat_tensor_args = pytree . tree_map ( lambda x : x . detach ( ) . requires_grad_ ( x . requires_grad ) , flat_tensor_args ) with torch . set_grad_enabled ( grad_state ) : out = flat_fn ( * flat_tensor_args ) ","with preserve_rng_state ( ) : Set input tensors that require grad to leaves flat_tensor_args = pytree . tree_map ( lambda x : x . detach ( ) . requires_grad_ ( x . requires_grad ) if isinstance ( x , Tensor ) else x , flat_tensor_args ) with torch . set_grad_enabled ( grad_state ) : out = flat_fn ( * flat_tensor_args ) "
"step 4 : assign the new grads , delete the sample grads for param , param_grad in zip ( model . parameters ( ) , grads ) : param . grad = param_grad del param . grad_sample ","step 4 : assign the new grads , delete the sample grads for param , param_grad in zip ( model . parameters ( ) , grads ) : param . grad = param_grad / batch_size del param . grad_sample "
"else : args . append ( tensor_args [ tensor_index ] ) tensor_index += 1 while tensor_index < len ( tensor_args ) : args . append ( tensor_args [ tensor_index ] ) ","else : args . append ( tensor_args [ tensor_index ] ) tensor_index += 1 index += 1 while tensor_index < len ( tensor_args ) : args . append ( tensor_args [ tensor_index ] ) "
"mem_sz = _size_of ( node . meta [ nsor_meta Heuristic to bias towards nodes closer to the backwards pass mem_sz = int ( mem_sz + node . dist_from_fw ) if is_materialized ( node ) : return mem_sz ","mem_sz = _size_of ( node . meta [ nsor_meta Heuristic to bias towards nodes closer to the backwards pass mem_sz = int ( mem_sz + node . dist_from_bw ) if is_materialized ( node ) : return mem_sz "
"return _old_backward ( * args , * * kwargs ) torch . Tensor . backwrd = _backward ","return _old_backward ( * args , * * kwargs ) torch . Tensor . backward = _backward "
"def _dict_flatten ( d : Dict [ Any , Any ] ) -> Tuple [ List [ Any ] , Context ] : keys = list ( sorted ( d . keys ( ) ) ) values = [ d [ key ] for key in keys ] return values , keys ","def _dict_flatten ( d : Dict [ Any , Any ] ) -> Tuple [ List [ Any ] , Context ] : keys = sorted ( d . keys ( ) ) values = [ d [ key ] for key in keys ] return values , keys "
"assert self . spec is None or self . spec == spec self . spec = spec if type ( self . spec ) in [ tuple , list ] and all ( [ isinstance ( i , pytree . LeafSpec ) for i in spec . children_specs ] ) : self . is_simple = True if isinstance ( self . spec , pytree . LeafSpec ) : ","assert self . spec is None or self . spec == spec self . spec = spec if type ( self . spec ) in [ tuple , list ] and all ( isinstance ( i , pytree . LeafSpec ) for i in spec . children_specs ) : self . is_simple = True if isinstance ( self . spec , pytree . LeafSpec ) : "
"fw_compiler : Callable , bw_compiler : Optional [ Callable ] = None , partition_fn : Callable = default_partition , decompositions : Dict = { } , hasher_type : str = ""StaticShapeHasher"" , static_argnums : Optional [ Tuple [ int ] ] = None , ) -> Callable : ","fw_compiler : Callable , bw_compiler : Optional [ Callable ] = None , partition_fn : Callable = default_partition , decompositions : Optional [ Dict ] = None , hasher_type : str = ""StaticShapeHasher"" , static_argnums : Optional [ Tuple [ int ] ] = None , ) -> Callable : "
